"WT"	"dQ"	"HtoA"	"Null"	"WT_pH7"
"YBR017C"	-0.253624587939051	-0.0784732930103829	0.0859286968778199	-0.599179491852075	-0.0574838706705815
"YBR018C"	0.103587569942985	0.221316219485232	0.124812110294596	0.0832330534830378	0.586076393135736
"YBR019C"	-0.113414436085252	0.108678164192582	-0.167797311852695	0.448814879522634	-0.162777665377189
"YBR020W"	0.680754238750389	0.560689321286423	-0.140770833447145	0.727592628077261	-0.944470145674249
"YBR021W"	-0.038061402742919	-0.457047290224229	-0.637138955021326	0.0389059682051448	-0.679456685256475
"YBR022W"	-0.0580330791355702	0.243347861186967	0.0912742269759277	0.200533043384917	-0.332278965655103
"YBR023C"	-0.740183706698707	-0.774374677382395	-0.527336397853142	-0.678970937809002	-1.11992363286423
"YBR024W"	-0.118281716683606	0.146390252129283	-0.233987633929024	0.163673413746477	-0.500291755504786
"YBR025C"	-0.973967407685898	-0.219333951023658	0.129801206542996	-1.50467952834812	-0.565762794196168
"YBR026C"	0.555903047365261	0.945344250237638	0.755876697382347	0.340024810372854	-0.713633805454145
"YBR027C"	-0.242062670658929	-0.691022667077831	-0.328539065886736	0.164553739252411	0.195271133642131
"YBR028C"	-0.435807339721922	-0.188850347010674	-0.232012348836187	0.187423638872266	-0.0240562774069883
"YBR029C"	-0.207374399031527	-0.486980929290334	0.168809660343401	-0.339564232526481	-0.187817100821838
"YBR030W"	0.182345764691855	-0.3702328079768	-0.115409255994986	0.217064022956436	0.359714877385873
"YBR031W"	-0.770403867361976	-0.390720775540244	-0.207832667741265	-0.742085009849678	-1.40393864418234
"YBR032W"	0.136509835348277	-0.664045027916835	-0.187336353607753	0.502027269141168	-0.400585337460999
"YBR033W"	0.0489699087200305	1.18700627524065	0.305414902286266	0.55554075643321	-0.358998819275515
"YBR034C"	0.767053023254536	0.421984366604608	1.5569105799024	0.555540478610841	1.64191626899078
"YBR035C"	0.692721800816796	1.37686769618397	1.1254031821516	-0.12776856099026	0.659639327569825
"YBR036C"	0.28250291062588	0.4128720211445	0.443382173216232	-0.0707784442635492	0.465987747472364
"YBR037C"	0.145368671485261	-0.351496656541052	-0.234784044543035	0.436310474338047	-0.0502762300690918
"YBR038W"	-0.776229115315027	-0.75767223794901	-0.936476942857761	-1.15712375014753	-1.1149970948546
"YBR039W"	0.66666580438792	1.20531326703415	1.22349753100734	0.196995450079722	0.313500115402092
"YBR040W"	-1.1531809014127	-1.30244589303867	-0.511324431560565	0.664821526647973	1.256661015192
"YBR041W"	-0.948886731419628	-0.335027088751981	-0.517396519591044	-1.11239574988718	-0.966374925278134
"YBR042C"	-0.64075281192883	-0.336808575384995	-0.0988621428858918	-0.535415862645387	-0.208342030823009
"YBR043C"	0.458288623327667	-0.687078935406025	-0.235619867300346	1.28700234845832	-0.341118523507547
"YBR044C"	-0.0984630871228333	-0.126722875257255	-0.280745428441603	0.462715741866344	-0.43397492360901
"YBR045C"	0.38816343223547	-0.46088824050754	-0.681974817203831	0.528253961502255	-0.657175612765139
"YBR046C"	0.62362039871966	1.05721743814828	0.844895384842815	0.174048723835498	0.240560797895377
"YBR047W"	0.691752533778472	0.22271059015275	-0.436433292053444	1.00751173598201	0.0672318660738785
"YBR048W"	-1.21526778974784	-0.949488837814957	-0.187889111037409	-2.89349366821413	-1.66882075744181
"YBR049C"	-0.113971772022054	-0.0894069942277174	-0.349705862321218	-0.237867542920785	1.06378072842083
"YBR050C"	2.72567981328204	0.267784578236075	1.00659244220066	2.27910970961112	1.1258522623066
"YBR051W"	0.260953200905616	-0.623503767420639	-0.638296232760334	1.31206118631479	-0.118267200041844
"YBR052C"	0.443445851807008	1.3924823539042	1.04324644283756	-0.0567793893115724	0.387705057909428
"YBR053C"	0.658641756049387	1.29558469687774	0.636456855655748	0.111012238799154	0.716482813833916
"YBR054W"	-1.35495574548945	-0.806509588063645	-1.36993347196103	0.0545745639314128	-0.614045706776524
"YBR055C"	-0.386241407182962	0.222415527301372	0.262574565105473	-0.605802758906732	-0.266854761481531
"YBR056C-B"	3.09006110497188	-0.724171904650967	3.0085918955644	4.20734722820703	6.78362382082502
"YBR056W"	0.305684334207218	0.324541509016522	0.259758102607859	-0.22085038233106	0.117794181285197
"YBR056W-A"	0.638151030613859	-1.43108856019982	-0.316889745919491	0.536853360021067	3.54405208950848
"YBR057C"	0.0048909307925725	-0.204363768274276	-0.0558632689110629	0.383088253622079	-0.529512254013879
"YBR058C"	0.107713413635223	0.0587286621716184	0.253628154644307	-0.0714720526765909	0.0243940609554071
"YBR058C-A"	0.537310712766246	0.374241536569702	0.813715269757908	-0.0824828629096637	0.602874475584266
"YBR059C"	-0.0717623436356377	0.167857896281767	0.0563358263864544	-0.223392102441737	0.333462442162799
"YBR060C"	-0.196841689254535	-0.400754283441238	-0.349784254084993	0.202353296814028	-0.09773222808414
"YBR061C"	0.348041749081078	0.271522909997709	0.720970389404952	0.549719987082955	-0.686363290117115
"YBR062C"	0.442583922807849	0.807431924562149	0.865643902308629	-0.0767868166323778	0.169315201871648
"YBR063C"	0.27372769959585	0.221016528442049	-0.0598833053620888	0.295189913139907	0.442385570060973
"YBR064W"	-0.147996305625026	-0.180320571169029	1.31993449786297	-0.1382601386744	-0.828461746682716
"YBR065C"	0.0554100728919081	0.464731015535323	0.377794612166182	0.0374703313314419	1.24937468056183
"YBR066C"	-1.0774601930829	-1.1376273688477	-0.920595783460762	-0.744860590280199	-0.340024116021603
"YBR067C"	1.65269003482321	0.748745886448712	1.19043089468788	2.29662299628366	-1.32601570435852
"YBR068C"	-1.77417317405285	-0.622688587424916	-1.28552791283283	0.220078823179232	0.171188947923881
"YBR069C"	0.353663945377641	-1.12828819809577	-0.210390527152515	-0.419148993585563	-1.23698359979331
"YBR070C"	-0.0240583470236912	-0.434201599109109	-0.359940800257822	-0.400905927061636	-0.397936016679929
"YBR071W"	0.676178570739086	-0.324016690625255	0.12694534537503	0.437398525500797	1.21359088820461
"YBR072C-A"	-0.351579640776275	-0.997269145568822	-1.92093235871842	-0.970679442378405	3.54174780086603
"YBR072W"	2.21310347633682	4.39430192335138	3.19646408802004	0.925973558499257	4.74797650764945
"YBR073W"	0.178222276429274	-0.508899624508812	-0.00270697999256753	0.284967287812023	0.569807294918786
"YBR074W"	-0.283436232018707	-0.515946439835883	-0.393675607440513	-0.245758063844047	-0.990622664296348
"YBR076C-A"	0.648463445031447	-0.170615179007802	-0.314276833524753	0.491046810771294	0.659759349153295
"YBR076W"	0.881110202888476	0.702689553928284	0.245513538930286	0.0788981109973357	0.962043495485292
"YBR077C"	0.542377208740727	0.278581531270795	0.239176114621278	0.325995911215638	0.683332750293465
"YBR078W"	-1.38714336026259	-0.852022442315994	-0.467159196165072	-1.44034659123373	-0.214919649885257
"YBR079C"	-0.111699509135011	0.0461677108991468	0.699536352065362	-0.705937385750542	-1.16402983844617
"YBR080C"	-0.346785273147144	-0.137320424104902	-0.11892918666948	-0.704905174194899	-0.46716612090104
"YBR081C"	-0.188430695478478	-0.0108747858203077	-0.268749693963296	-0.19903453323342	-0.168996995630199
"YBR082C"	-0.577650780991455	0.308799753268983	0.185609164627088	-0.90762343995163	0.156898074721945
"YBR083W"	-0.784181992432128	-0.491738114875405	-1.11013055859939	0.0722563691069095	-1.92832325892538
"YBR084C-A"	-0.659177281131296	-0.174787596441967	0.349221141613809	-2.04975970546454	-1.17194063022902
"YBR084W"	-0.437406756643651	-0.666832772460609	0.0183812440854767	-0.788660825362664	-1.188423655583
"YBR085C-A"	0.612669272043324	1.18959955763265	0.871418136405355	0.308877994157775	1.84797192987293
"YBR085W"	-2.09240043900313	-0.751732773684358	-1.09277143118698	-1.63872294481514	0.696710554115766
"YBR086C"	-0.228285768272439	-0.287090925409704	-0.280669237153009	-0.505969989402876	-0.261208090401016
"YBR087W"	-1.40710035107992	-0.849064742410495	-1.14052579810526	-1.18698851154129	-1.88043701735637
"YBR088C"	-0.262219910268621	-0.599174515912678	-0.104144531784465	-0.0648779088879611	0.387514169467077
"YBR089C-A"	0.655513888715649	1.4789647944873	1.3254908203753	0.193423128336001	1.49212194363074
"YBR089W"	-2.60313556219864	0.527967287451487	-1.6669580906687	-0.724301204241261	-2.88554089355652
"YBR090C"	0.174142660037883	1.52090250928687	0.643928335955175	0.146767946984938	1.90847023647222
"YBR091C"	0.31679873103581	-0.422702512314376	-0.0476145466741309	0.632452392240818	0.46975801006122
"YBR092C"	-0.138457440232105	-0.523539074757844	0.595345783691824	-0.0611136018905607	-0.206838737279708
"YBR093C"	-0.315834407417286	-0.573322872102011	-1.04361514270269	-0.0675960727808542	-1.26013882639867
"YBR094W"	-0.280201044544376	-0.328014047891867	-0.463031932657446	-0.237591952846295	-1.42199687662922
"YBR095C"	0.281414487067818	0.0953312078390507	-0.204810837555606	0.790962142731083	0.635884321793205
"YBR096W"	-1.19861523941485	-0.467069103668583	-0.689028120685913	-1.27010953167677	-1.60821861467537
"YBR097W"	-0.284877716977434	-0.34225448491805	-0.508859874734823	-0.220246762935887	-0.473296839971302
"YBR098W"	-0.640858871957207	-0.805553343224545	-0.947892459626095	-0.157667937115136	-0.168214043724598
"YBR099C"	0.637487951198771	-3.2606885371595	-8.27170195538643	2.23377836785794	3.33595328809935
"YBR101C"	-0.0126512225678803	0.318161176224218	-0.159555318547775	-0.299066110779302	3.22220635500072
"YBR102C"	-0.382811054399134	-0.446337518489322	-0.315966139285502	-0.207520856684402	0.135585337728885
"YBR103C-A"	1.05611415898068	-0.239476155982602	-0.779076909049373	1.05834652421101	-0.435711248663306
"YBR103W"	0.360978076555183	-0.100382555358568	0.0516872235885471	0.447455960038951	0.135299846734585
"YBR104W"	1.60084168436932	1.06649610730298	1.89746833015334	1.77128779578997	2.57192869410985
"YBR105C"	-1.91267421145272	-1.53042320865114	-2.16467644054407	-1.67341793793525	-0.332015827260687
"YBR106W"	-0.397162041353129	-0.419196975679396	0.298772719127969	-0.949643689890971	0.0490346873859307
"YBR107C"	-0.287338880197399	-0.0811143362532064	-0.480158036161476	-0.0852436151578417	-0.738918855840412
"YBR108W"	0.252308337613942	0.37778706988077	0.153539357638827	0.0677571614920382	0.245886068227551
"YBR109C"	0.249606056509294	0.57501496315019	0.687113443239978	-0.380277958183358	0.105354008897565
"YBR109W-A"	-0.498902649349303	-0.362594809983703	-0.504791491019151	-1.7450776395453	-0.187165835933836
"YBR110W"	-0.398024489901365	-0.278065509831014	-0.228489423194377	-0.741464468229224	-0.0640921194061557
"YBR111C"	0.0176226560284482	1.32018040386541	0.79239661065263	-0.340247861648532	-0.415235985149223
"YBR111W-A"	-0.655430882710634	0.525337136779178	0.0537432528292046	-0.696111854812562	-0.993502679415191
"YBR112C"	-0.971105385721712	-0.567752068854068	-0.771020936884826	-0.832378446637018	-0.991882931202326
"YBR113W"	-1.22298040523877	1.14905826496885	-0.434291205766766	-1.75050277255132	-0.531046739589907
"YBR114W"	-1.9578934043779	-0.88568595923358	-1.65409245685004	-1.14196143677234	-0.80377866932892
"YBR115C"	0.27576439831834	0.0949065059533068	-0.115688229659537	-0.680970937537983	1.42243316940061
"YBR116C"	2.74026656430025	-0.123868451435569	1.55347073732281	0.586494434720549	1.91810073849464
"YBR117C"	1.4559546426138	-0.373531605714321	0.257621111709697	0.166147441181932	1.51452811397486
"YBR118W"	-0.596960695467665	0.564803585467799	0.51499544620268	-1.34751522423623	0.267948350682132
"YBR119W"	-0.481037419976029	-0.549736263299251	-0.758477328695926	0.337345938659556	-0.341700751340309
"YBR120C"	0.227729979319748	0.510500670552043	0.379272409410682	0.491731390316973	-0.024289814469803
"YBR121C"	-0.131124644356927	0.00141611481505999	0.613670969727664	-0.575600028393026	-0.824010378830513
"YBR122C"	-0.0123523639833056	0.155688248320982	0.219216957581161	0.121352571724502	0.503870239149964
"YBR123C"	0.0154171396497863	-0.218345016373354	-0.178462918356834	0.435204076192474	-0.224713672595586
"YBR124W"	-0.604698268666584	2.11559566644047	-2.08708307814416	-1.81096973699044	1.94263070482337
"YBR125C"	-0.128000384775238	-0.316680933646445	-0.48525862552222	0.123721763190162	-0.898517720018405
"YBR126C"	-0.733810680818092	-0.209672508186438	-0.630246267012828	-1.4901304103648	0.369077956075053
"YBR126W-A"	0.436538348938713	1.40705622664348	1.18496885655532	-1.01685913125531	1.35921570070829
"YBR126W-B"	0.16327590459126	1.4508977747024	0.703660065335597	-0.734726773047404	0.920123929437012
"YBR127C"	-0.198207825333648	0.146134335650784	0.398866438042378	-0.789227605141258	-0.110397822409795
"YBR128C"	0.316941648028689	0.0545656741521477	-0.0664275483015394	0.602772809553031	0.56076054218982
"YBR129C"	-0.0302474532410801	-0.50013395486674	-0.232020177013598	0.244156076307251	0.601479823223183
"YBR130C"	-0.372953920335813	0.130068747253551	-0.0193132590833092	-0.282578753017124	0.233860202199596
"YBR131W"	-0.00937250679473919	-0.267694101404118	-0.496626694963056	0.169442462693068	1.08151929685387
"YBR132C"	0.429795081990786	0.612007779459159	0.295898197894651	0.893851395015671	-0.172779703929986
"YBR133C"	-0.151501552599771	0.0292739400265954	-0.362811878516906	-0.429687864017433	-0.682945554275156
"YBR134W"	0.490795400948804	-1.24536126480862	-0.0854928812371532	-0.00304409210482176	0.346358456812672
"YBR135W"	0.231303671020008	-0.426552695094762	-0.0356998689006335	0.351794096192278	0.821606012117841
"YBR136W"	0.778965917735891	0.398742748632379	0.484324777511968	0.736043598086315	0.448082379963297
"YBR137W"	0.577452169033512	1.46679137672618	1.17458085701102	-0.32922128113957	0.0135578459046345
"YBR138C"	-0.559449059291354	-0.568395078990133	-0.987361572124467	-0.0131670489494917	0.168722505591254
"YBR139W"	0.00674306953492577	0.338945509148835	-0.188515607886284	-0.246600689261416	0.153162617585007
"YBR140C"	0.333096881751147	0.0290432888222298	0.164618450501444	0.179291809183455	-0.0225225254390378
"YBR141C"	0.453449512034768	0.308965867315255	0.738729217897392	0.353082378005361	-0.0871865205600125
"YBR141W-A"	2.9050899719382	2.65996241960825	4.21402003209498	-0.155303749640639	7.42224228678208
"YBR142W"	-0.00190667058124895	-0.440758137402022	0.402743217982119	0.690005190053798	0.0907745005409158
"YBR143C"	-0.219803688493973	-0.00187876137499592	0.463366514936999	-0.571990487270777	-0.105536306731341
"YBR144C"	0.439647783215553	0.6656665282098	-0.377271692666314	1.2712582595917	0.218115475938382
"YBR145W"	-0.569885709517856	-0.215466975936607	-0.281217167660593	-0.445932701022939	0.823795150171173
"YBR146W"	-0.141292340687531	0.361511408200453	0.140924751295402	0.0301470864091856	-0.179083849362884
"YBR147W"	1.07103827978312	1.94605143629027	1.28466532275411	0.914890430587411	1.66825522603466
"YBR148W"	0.668560053566022	0.0459261301146678	-0.235833921670802	-0.113741306463711	0.354751081887611
"YBR149W"	0.609914997381809	0.682959441656209	0.591520611560384	-0.0601552655253432	0.613706562027535
"YBR150C"	0.08034567616025	-0.28416438007827	-0.1176252861947	0.190352599077086	1.18473171684311
"YBR151W"	0.158259926137463	0.810255707864569	0.59812882809616	-0.0407188398006515	0.796713278438787
"YBR152W"	-0.0384320591960222	0.0825777348098795	-0.185026957477096	0.226661849614268	0.567418036617642
"YBR153W"	0.128713415754745	-0.340278801166884	-0.0138233370210144	0.312463736102498	0.0440804803676716
"YBR154C"	-0.377543079035969	-0.0280669568556848	0.335713538673052	-0.688440187675372	-0.0909440293593683
"YBR155W"	1.1940588464283	0.352820666092764	1.4125864749204	1.70815111301579	1.19132305842324
"YBR156C"	-0.354534719712795	-0.131667066821355	-0.435089938651423	-0.323947130212002	-0.15232181392502
"YBR157C"	-0.0931513463407182	-0.555232617740896	-0.804794302732407	-0.0916518495226022	-1.01674141806649
"YBR158W"	-1.7867719888629	-1.42658654475426	-1.39908344975257	-2.24221739384663	-1.74736073136182
"YBR159W"	-0.462943400448741	-0.261922471533948	-0.154609178594889	-1.11717913832986	-1.38011882384614
"YBR160W"	0.335249964366356	0.345700361995169	0.397130734843951	-0.307624369214858	-0.181898371747693
"YBR161W"	-0.549342846603199	-1.07675817399567	-1.01980843672619	-0.634537512032034	0.399567797962544
"YBR162C"	-0.583359015940665	-0.290647216942008	0.137205603617627	-2.23883521873481	-0.221129254201112
"YBR162W-A"	0.924481619951641	0.276733369021186	0.965994635876242	-0.040056583600582	2.04415482346897
"YBR163W"	-0.424534615964112	-0.492826001343786	-0.625263809841664	-0.0395920957293772	-0.383108442254228
"YBR164C"	-0.156858168418181	-0.0636483553704444	0.227984873194004	-0.658280009169592	-0.484062068581608
"YBR165W"	0.0387535660256067	-0.484551884239357	-0.504752200153073	0.495272587681011	0.542362588621991
"YBR166C"	-0.459886665437352	-0.0518183304624921	-0.085012269767898	-0.685592339130559	-0.361467149494639
"YBR167C"	0.448592147348775	0.0365099692768801	0.277253251825663	0.635631484323799	-0.500125635905201
"YBR168W"	0.481089016006447	0.0336847441182594	0.157668703008856	0.468595388304125	-0.529826461762299
"YBR169C"	-0.368829327254342	1.36167425104582	0.381414241578943	-0.757674680135075	2.12027787627134
"YBR170C"	0.312819021584328	0.226150471438221	0.313557851349054	0.165398177400274	0.583287447822142
"YBR171W"	-0.444206649655556	0.201764136428908	0.0639624428414256	-0.384880075498029	-0.248305835973228
"YBR172C"	-0.186640814274007	-0.269694619400641	-0.0810290582493206	0.18864664723442	-0.131417707067255
"YBR173C"	0.497291941623916	0.442655362548618	0.820339603560787	-0.1791153419399	-0.0142659559693017
"YBR174C"	-1.67706674693387	-1.88651049007385	-2.88582369562585	-0.773260929893739	-1.59507215047945
"YBR175W"	-1.26783932957099	-1.21544372778926	-1.15297363355446	-1.11354637390672	-0.948775888457971
"YBR176W"	-0.0102438424444037	-0.256396143674679	-0.393374843676709	0.749699899521884	-1.24164500304052
