"WT_Dex_1"	"WT_Dex_2"	"WT_Dex_4"	"dQ_snf5_Dex_1"	"dQ_snf5_Dex_2"	"dQ_snf5_Dex_4"	"HtoA_snf5_Dex_1"	"HtoA_snf5_Dex_2"	"HtoA_snf5_Dex_4"	"Null_Dex_1"	"Null_Dex_2"	"Null_Dex_4"	"WT_Stv_pH5_1"	"WT_Stv_pH5_2"	"WT_Stv_pH5_4"	"WT_Stv_pH7_1"	"WT_Stv_pH7_2"	"WT_Stv_pH7_4"	"dQ_snf5_Stv_pH5_2"	"dQ_snf5_Stv_pH5_3"	"dQ_snf5_Stv_pH5_4"	"HtoA_snf5_Stv_pH5_2"	"HtoA_snf5_Stv_pH5_3"	"HtoA_snf5_Stv_pH5_4"	"Null_Stv_pH5_2"	"Null_Stv_pH5_3"	"Null_Stv_pH5_4"
"YIL127C"	119.566634092882	84.9486085528079	231.431435512946	533.661876799415	365.518687362749	954.36519816839	236.641153356148	179.826867800599	179.030993130841	87.3178472074878	55.3474511064305	90.9650006332588	141.782560838412	126.15178028985	889.108536889381	308.40070901958	379.910340541605	343.595349467947	675.305035574165	1727.73915925718	1204.69451731135	352.956736739251	1013.68133250802	1532.8521757356	184.666718778642	187.206426537618	299.198336128319
"YIL128W"	490.451671056154	393.215724125884	491.791800465011	390.756604351036	402.169612653865	499.951718025268	423.00689684176	484.221305483903	452.033005280585	480.557797397238	592.509029213051	467.923963257483	388.696408284898	317.836952938063	422.467109669209	216.671267362474	197.917363036645	218.984769394238	215.170722119219	455.989269634463	381.72985637079	249.522285187265	327.560634459779	544.532345290435	209.734599155833	176.920359145441	315.028935923468
"YIL129C"	1217.75189754471	1125.35012361194	1190.77728475073	864.130319336291	982.641024021266	1139.42484573201	1122.52854797147	1314.98397079188	1049.88310903878	1410.70961658622	1605.07608208648	1138.15408792333	1213.3500784675	1064.91762582341	1206.3604538463	1426.55097197775	1132.90628496838	1116.91394933714	1006.33691575758	1077.22235716398	1119.36666706376	1193.22836378013	1204.84447880159	1259.94837739332	1190.72431791658	1061.52215487265	1211.04088432891
"YIL130W"	864.382991690583	827.592114251582	781.081094856194	1113.09809867995	1235.23523886544	1150.08273119379	952.63233530552	982.491585014728	697.491787717892	835.402665836177	1024.8017525917	843.427485871576	647.184342330439	770.836527615251	595.148532822974	2207.83276816069	2106.56871461992	1826.09475063898	1393.64421557218	1125.33131680432	852.155767604205	962.900100530344	1673.96917294903	807.234132479731	1072.90528014378	1080.03707617857	937.171507872829
"YIL131C"	485.120674631631	500.934062806248	509.774648494733	628.559909284666	547.78274826992	708.26493386913	635.3771626742	546.036791290359	861.13097600943	732.602930825944	657.178156295301	748.09616520792	1042.63230113145	1041.98093849798	1035.28536951257	1065.95937373947	953.188219682231	575.407678575655	271.4461417504	826.219089475288	657.922634803774	441.462504562085	481.524465798919	1001.0723443864	1107.16471665928	661.737002230042	1504.69851052892
"YIL132C"	148.506328968867	167.269940552436	143.080921279963	109.41184921829	159.481053293774	119.174537436256	129.155794322586	185.446457419367	158.778618342284	121.997275885639	154.972863098005	105.51940073458	138.889039188649	88.4700796837908	138.948307933029	175.55117282653	207.017011911893	155.763225092136	155.584983686205	165.243817895058	119.009896397952	134.358153562374	133.297545253349	123.699385229911	119.490229797945	120.004119575396	136.143158238283
"YIL133C"	1152.25679861485	1148.99561259056	2716.19191544586	2719.66596628321	2406.08371708433	6510.03021979026	1974.61006353592	1200.71898187691	2565.57083821436	967.308349915574	520.848645148935	1021.71888711276	820.795641316249	733.154827009192	5618.97319248249	670.573849355395	1182.95435378224	965.731995571243	4737.06620542466	10414.5439151834	10009.1813810165	2450.4368006852	4476.31756618222	14046.8941062626	228.953307445013	223.550531323309	528.742033157981
"YIL134C-A"	25.893411204828	20.1424535743771	23.4558887344202	16.7467116150444	14.858483226128	10.657885461779	27.7381571699514	22.4783584750748	23.4927547547258	4.3349285847689	6.99125698186491	5.09404003546249	59.7994474284459	37.6817006060591	20.8824046604552	1.58154209753631	22.7491221881201	9.16254265247859	6.62063760366829	6.27508169221737	6.73640923007277	7.46434186457631	0	5.10100557649119	27.5746684149104	19.8863969582085	20.5797797336939
"YIL134W"	302.343654362257	289.876179700819	299.453512842765	432.065159668145	365.518687362749	319.736563853369	390.934652614003	413.976435249294	377.504266058697	168.442939293877	161.381515331382	191.390361332377	72.3380412440878	103.215092964423	144.570493803151	166.061920241312	220.666485224765	128.2755971347	165.515940091707	219.627859227608	294.156536379844	159.95018281235	207.696175162194	286.931563677629	76.8748331567198	91.8888687034462	98.9412487196821
"YIL135C"	2409.61038388458	2544.95522118	2003.13289791949	2712.96728163719	2985.56456290332	2227.4980615118	2525.9059372887	2453.88746686233	2611.74625273227	2740.29414108605	2361.29704562487	3047.6913812167	2670.72048273172	3080.88860824757	1991.86013684342	5030.885412263	4620.34671640719	3930.73079791331	2310.60252368023	1196.44890931611	2055.72755004387	3069.97717544503	1825.86637567959	1836.36200753683	3136.8274311992	3326.51419462998	2646.87628574893
"YIL136W"	18114.7258505306	16023.7596978425	12133.7312423156	4024.79302481567	3650.23404588545	3177.01876628848	7687.80362313435	5689.83448900331	7388.87641785702	5702.28891550743	4840.86285519296	9835.13586846794	56627.1831930885	60051.5240875864	38536.8714620501	27446.0815606451	18431.3387968149	20456.2927259237	11930.3889618103	11866.1794799831	11162.2300942306	19795.4346248564	13281.1887530333	10260.672717112	12036.7605611147	15647.8514548055	15823.4760252413
"YIL137C"	2344.87685587251	2252.451764926	2372.95407696551	1892.37841250002	1899.90472184757	2004.65136549279	2124.56947573597	2180.40077208226	2030.90814379646	2234.34604769231	2145.73328868404	1952.47277359227	1629.05268881686	1866.0633474044	1664.16701755628	1736.53322309487	1330.82364800502	1550.30221679938	1847.15789142345	1976.65073304847	1724.52076289863	1763.71734914417	1824.8330613753	1773.87468922481	1326.92646796599	1458.56435621067	1334.51956273107
"YIL138C"	916.931385018028	1064.04700403775	1086.78951136147	937.815850442486	913.301435632669	1174.30519815237	963.900961655813	768.947179501518	1002.08750453778	1863.40001593852	1417.47735307311	1599.52857113522	701.196746459358	678.270610909063	962.196953200975	1279.46755690687	1114.70698721788	907.09172259538	1754.4689649721	2292.49651155675	1455.06439369572	1208.15704750928	1745.26785994501	1249.74636624034	644.244525693815	573.276822657321	846.145559050721
"YIL139C"	268.834533979538	289.000420849759	243.94124283797	227.755277964604	231.792338327597	213.157709235579	274.781119464831	252.881532844592	273.002012149744	349.271388829951	375.780062775239	388.602482705282	286.458643326588	315.379450724625	216.855740704727	188.203509606821	350.336481697049	158.51198788788	195.308809308215	186.160756869115	224.546974335759	196.205557583149	169.463545903482	228.269999547981	346.772345217812	259.208898282856	296.032216169289
"YIL140W"	763.855630542427	702.35859855002	713.059017526375	1221.39350045724	1343.20688364197	1386.49400870961	1494.39321753113	1401.151011613	1292.10151150992	533.196215926574	629.213128367842	568.349323956601	520.833896957432	596.353870461108	431.301973179402	215.089725264938	313.937886196057	239.142363229691	340.962836588917	472.722820813709	773.56432658669	725.107495415985	297.594519635383	1007.44860135701	340.087577117228	298.295954373128	479.667173793019
"YIL141W"	12.185134684625	10.5091062127185	8.60049253595409	11.1644744100296	14.858483226128	5.81339207006126	10.4018089387318	8.42938442815305	20.2523747885567	19.816816387515	15.730328209196	24.7424801722464	17.3611298985811	19.6600177075091	8.03169410017508	6.32616839014523	9.09964887524803	10.0787969177264	23.172231612839	4.18338779481158	10.1046138451092	11.7296800729056	1.03331430428952	15.3030167294736	4.1779800628652	6.17164043530609	16.6221297849066
"YIL142C-A"	0	1.75151770211975	1.56372591562802	8.93157952802368	0	0	6.06772188092688	8.42938442815305	7.29085492388041	8.05058165742795	3.49562849093245	1.45544001013214	1.92901443317567	1.63833480895909	13.6538799702976	9.48925258521785	4.54982443762401	3.66501706099144	6.62063760366829	4.18338779481158	12.3500835884667	0	0	5.10100557649119	4.1779800628652	1.37147565229024	9.49835987708948
"YIL142W"	1820.15449351585	1726.12069543901	2161.06921539792	3084.74427949118	2597.26286792718	4657.49594679741	2255.45890488168	1922.83624788869	2307.96063090392	2339.00360923887	1846.27444796082	2400.74829671297	1820.02511770125	1814.45580092219	4443.13317621686	1986.4168745056	2024.67187474269	2475.71902469972	4081.6230826615	9025.65916730599	5298.18585945223	2952.68037471597	5510.66518477604	6925.89032148091	2156.67330845102	2214.2474406226	2430.78859854515
"YIL143C"	2478.1517664856	2436.36112364857	2283.82169977472	1952.66657431418	1916.74433617051	2194.55550644812	2152.30763290592	1985.58833196494	2379.24899015964	2586.71381408281	2587.3476880385	2623.43061826318	2794.17740645496	3061.22859054006	2260.11871978927	4335.00688934702	3532.93867581505	4203.77456895718	4492.10261408894	5045.16568054277	2741.71855663962	3267.24906758026	4229.35544745703	2086.3112807849	3070.81534620593	3654.29687552735	2622.33885606645
"YIL144W"	1092.09269610951	1009.74995527204	890.541908950155	1233.67442230827	1289.71634402791	1076.44643163968	1209.21028912757	1175.43082859245	909.736675501966	1065.77315634104	1303.8694271178	1255.31700873897	1230.71120836608	1288.55032724632	852.965913438594	2495.67342991229	2452.35537187934	1774.7845117851	910.33767050439	778.110129834954	870.119525551066	1150.57498169683	928.949559556283	739.645808591222	1412.99285726101	1333.76007185226	1538.7343000885
"YIL145C"	815.642452952083	776.798100890109	921.034564304901	1068.44020103983	1024.24477705442	1424.28105716501	755.864782881177	657.491985395938	808.474801559183	914.050655874127	788.846829453757	1094.49088761937	1437.11575271588	1348.34954777333	1701.11281041708	830.309601206562	750.721032207962	1112.3326780109	1754.4689649721	2669.00141308979	2011.9408900484	1208.15704750928	1573.73768543295	2079.93502381428	1116.35627279758	1397.53368968376	1521.32064031383
"YIL146C"	630.580719929341	616.534231146152	638.782036534044	295.858571865784	323.914934329591	290.669603503063	436.009158015174	422.405819677448	516.840604603967	829.829186227189	900.124336415107	903.100526286993	1248.07233826466	968.255872094822	836.099355828226	668.992307257858	607.401562422806	724.757123811056	354.204111796253	200.802614150956	468.180441490057	582.218665436952	376.126406761387	392.777429389822	1520.78474288293	1666.34291753264	1481.74414082596
"YIL147C"	677.798116832263	731.258640634996	827.992872325034	711.177019918885	733.018505822316	891.386784076059	768.000226643031	906.627125161351	776.881096889034	808.154543303344	978.193372712598	654.220284554397	625.965183565506	610.279716337261	760.60143128658	646.85071789235	632.425596829738	774.234854134441	645.512166357658	803.210456603824	868.996790679387	609.943363791093	553.856467099185	976.842567898063	748.694027265445	800.256043111356	797.862229675516
"YIL148W"	4349.33151149332	3947.92090057792	7220.50441541236	10133.9934219839	10834.8059684926	15607.0199107578	6866.06071697454	5667.35613052824	5996.32312739586	3277.8252855974	2398.00114477966	3497.42234434753	1121.72189289165	1322.13619082999	5744.26762044522	1856.73042250763	2654.82255935361	2448.23139674228	11937.0095994139	22707.4289502373	11485.5777372741	6316.96588653572	11887.2477565467	12845.6072929989	589.095188863994	534.189766567049	684.6734411402
"YIL149C"	1254.30730159858	1318.01707084511	1316.65722095879	1127.61191541299	1230.2824111234	1429.12555055673	1299.35929992991	1597.8366482699	1126.03203824375	1483.16485150307	1814.23118679394	1205.10432838941	1479.55407024574	1307.39117754935	1504.33630496279	2067.07552147996	1863.15310720703	1367.05136374981	1423.43708478868	1405.61829905669	1546.0059183017	1353.17854659248	1615.07025760453	1957.51088997849	1393.77414897183	951.804102689428	1600.47363928958
"YIL150C"	85.2959427923747	63.054637276311	113.370128883031	139.55593012537	146.603701164463	231.566784124107	105.75172421044	109.58199756599	101.261873942783	60.0697246746547	55.3474511064305	81.5046405673999	50.1543752625675	83.5550752569136	181.516286663957	167.643462338849	90.9964887524802	201.575938354529	390.617618616429	313.754084610869	266.088164587874	155.68484460402	236.628975682301	251.224524642191	108.627481634495	117.261168270816	77.5699389962307
"YIL151C"	974.049203852207	1020.25906148475	912.434071768947	598.415828377586	644.858172013956	685.011365588885	906.691012492788	937.534868064579	895.154965654205	1002.60705410583	1252.01760450231	865.259086023558	1112.07682072578	913.371655994692	903.565586269696	401.711692774222	530.054546983197	559.831356066442	420.410487832936	581.49090347881	741.005015308005	628.071051176493	531.123552404816	885.024467521221	895.7589254783	855.115069202966	1180.96274471813
"YIL152W"	1003.75046964598	1018.50754378263	844.411994439128	1065.09085871682	1078.72588221689	890.417885397716	963.900961655813	1003.09674695021	989.936079664651	883.706155780745	859.924608769383	1109.04528772069	1531.63745994149	1624.40896308294	1317.19783242871	3860.54426008613	3410.0934159992	3139.08711273916	2330.46443649124	2062.41018284211	1123.85760655047	2017.50497253977	1982.9301499316	1035.50413202771	1275.11951518646	1574.4540488292	1173.04744482055
"YIL153W"	2217.69451260174	2474.89451309521	1892.89022086771	2327.79291449117	2097.02726598087	1993.99348003101	2233.78846959265	2063.32598835791	2401.93164992282	2497.53814033899	1732.08391725703	2618.33657822772	1926.12091152591	1933.23507457172	1744.48395855803	3536.32813009119	3667.15849672495	2820.23062843291	1823.98565981061	1765.38964941049	1766.06195315074	1954.59123396691	2372.48964264875	1508.62239924727	1887.6113924025	2296.53597976001	2005.73699404539
"YIL154C"	2582.4869822227	2717.47971483879	2007.04221270856	3870.72327795726	3597.7340718198	3093.69347995093	2897.77060684837	2493.22459419371	2398.69126995665	3373.19371446231	2471.40934308924	3920.95538729599	2989.9723714223	4004.90944050049	2716.31894467921	5016.65153338517	4329.15795239925	3752.06121618998	10218.954141262	9387.52221155719	4882.77395693108	6230.59278781706	7640.32596591675	2788.97479894656	3296.42626960065	3803.78772162699	3396.45518604925
"YIL155C"	13037.3325416309	13433.2650164074	12917.939789003	6046.67934047203	5589.76138966936	4879.37374413808	9148.39096161461	9166.48726648155	13531.0166437305	8200.44633135853	7738.73887417596	9995.23426958248	15986.7071149434	13866.8658230297	11090.1632135218	14224.3896252416	9586.48009007379	13188.5638939777	2558.87643381779	671.433741067259	4901.86044974962	8686.36126126266	2979.0451392667	4890.58909646093	8320.86509320234	9670.2748242985	7525.07561262414
"YIL156W"	1009.0814660705	1037.77423850595	1028.14978952542	669.868464601776	682.49966285348	774.150043996491	1001.17411035294	1013.39932791796	946.190950121368	1077.53939107113	1108.69683637408	1020.26344710263	916.281855758445	921.563330039487	777.467988896948	1058.05166325179	882.665940899058	883.269111698936	1373.78230276117	1035.38847921587	977.902073232231	1207.0907129572	1164.54522093429	987.044579051045	975.140546672739	1136.26757792247	654.595301529416
"YIL156W-A"	22.0855566158827	24.5212478296765	11.7279443672101	6.69868464601776	12.877352129311	7.75118942674834	7.80135670404884	26.2247515542539	24.302849746268	8.66985716953779	7.57386173035365	17.4652801215857	30.8642309308108	20.4791851119886	13.6538799702976	14.2338788778268	34.1236832821801	43.9802047318972	6.62063760366829	2.09169389740579	11.2273487167879	14.9286837291526	15.4997145643429	6.37625697061399	5.01357607543825	38.4013182641268	17.413659774664
"YIL156W-B"	597.071599546623	712.867704762738	603.598203432414	731.273073856939	691.414752789157	664.66449334367	620.641266677664	445.820776422317	648.075993233814	1137.60911574578	706.699559916844	1106.13440770043	1537.42450324101	1699.77236429506	1056.97094358304	1527.76966622007	1337.64838466146	1613.52376110148	2740.94396791867	2338.51377729967	1379.84115729324	2065.49002738347	2523.35353107502	886.299718915344	1499.89484256861	1872.75000320233	1264.07339364266
